"coordinator,Experience"
"senior,Experience"
"program,Experience"
"coordinator,Experience"
"Specialist,Experience"
"mba,Education"
"in,Education"
"human,Education"
"resource,Education"
"sikkim,Education"
"manipal,Education"
"university,Education"
"B.COM.,Education"
"in,Education"
"Marketing,Education"
"Accountancy,Education"
"College,Education"
"Bangalore,Education"
"University,Education"
"PMP,Skills"
"trained,Skills"
"six,Skills"
"sigma,Skills"
"yellow,Skills"
"belt,Skills"
"QA,Experience"
"Tester,Experience"
"QA,Experience"
"Tester,Experience"
"QA,Experience"
"Tester,Experience"
"Bachelor,Education"
"of,Education"
"Engineering,Education"
"in,Education"
"Automobile,Education"
"Engineering,Education"
"Sri,Education"
"Venkateswara,Education"
"College,Education"
"Of,Education"
"Engineering,Education"
"ANSYS,Skills"
"Less,Skills"
"than,Skills"
"1,Skills"
"year,Skills"
"CATIA,Skills"
"Less,Skills"
"than,Skills"
"1,Skills"
"year,Skills"
"CREO,Skills"
"Less,Skills"
"than,Skills"
"1,Skills"
"year,Skills"
"PARAMETRIC,Skills"
"Less,Skills"
"than,Skills"
"1,Skills"
"year,Skills"
"PYTHON,Skills"
"Less,Skills"
"than,Skills"
"1,Skills"
"year,Skills"
"Selenium,Skills"
"Selenium,Skills"
"Webdriver,Skills"
"Testing,Skills"
"Functional,Skills"
"Testing,Skills"
"Automation,Skills"
"Testing,Skills"
"Regression,Skills"
"Testing,Skills"
"Quality,Skills"
"Assurance,Skills"
"•,Skills"
"Languages,Skills"
"-,Skills"
"Python,Skills"
"•,Skills"
"Software/Tools,Skills"
"-,Skills"
"Selenium,Skills"
"WAF,Skills"
"Sauce,Skills"
"Labs,Skills"
"Jenkins,Skills"
"Creo,Skills"
"parametric,Skills"
"2.0,Skills"
"Catia,Skills"
"V6,Skills"
"Ansys,Skills"
"Master,Education"
"of,Education"
"Finance,Education"
"and,Education"
"Control,Education"
"in,Education"
"MFC,Education"
"Khallikote,Education"
"Autonomous,Education"
"college,Education"
"Bachelor,Education"
"in,Education"
"Commerce,Education"
"Berhampur,Education"
"university,Education"
"Accounting,Education"
"Science,Education"
"College,Education"
"Hinjilicut,Education"
"Government,Education"
"girls,Education"
"High,Education"
"school,Education"
"Board,Education"
"of,Education"
"Secondary,Education"
"Education,Education"
"DOEACC,Skills"
"O,Skills"
"LEVEL,Skills"
"M.S.,Skills"
"OFFICE,Skills"
"Team,Experience"
"Lead,Experience"
"Team,Experience"
"Lead,Experience"
"Team,Experience"
"Lead,Experience"
"Team,Experience"
"Lead,Experience"
"Team,Experience"
"Lead,Experience"
"Bachelor,Education"
"of,Education"
"Technology,Education"
"in,Education"
"ECE,Education"
"Jawaharlal,Education"
"Nehru,Education"
"Technology,Education"
"University,Education"
"database,Skills"
"Less,Skills"
"than,Skills"
"1,Skills"
"year,Skills"
"Git,Skills"
"Less,Skills"
"than,Skills"
"1,Skills"
"year,Skills"
"Java,Skills"
"Less,Skills"
"than,Skills"
"1,Skills"
"year,Skills"
"JIRA,Skills"
"Less,Skills"
"than,Skills"
"1,Skills"
"year,Skills"
"life,Skills"
"cycle,Skills"
"Less,Skills"
"than,Skills"
"1,Skills"
"year,Skills"
"•,Skills"
"Programming,Skills"
"Languages:,Skills"
"Java,Skills"
"&,Skills"
"J2EE,Skills"
"PHP,Skills"
"Apache,Skills"
"Nifi,Skills"
"SOAP,Skills"
"Web,Skills"
"Services,Skills"
"Rest,Skills"
"Web,Skills"
"Services,Skills"
"Jackson-2,Skills"
"•,Skills"
"Framework's:,Skills"
"Spring,Skills"
"Hibernate,Skills"
"Junit,Skills"
"Mockito,Skills"
"•,Skills"
"Database:,Skills"
"MYSQL,Skills"
"SQL,Skills"
"Server,Skills"
"Oracle,Skills"
"•,Skills"
"App/Web,Skills"
"Servers:,Skills"
"Tomcat,Skills"
"Apache,Skills"
"•,Skills"
"Operating,Skills"
"Systems:,Skills"
"Windows,Skills"
"Linux,Skills"
"•,Skills"
"SKM:,Skills"
"Lithium,Skills"
"•,Skills"
"Tools:,Skills"
"Git,Skills"
"JIRA,Skills"
"Eclipse,Skills"
"putty,Skills"
"Knowledge,Skills"
"Purview,Skills"
"•,Skills"
"Methodologies,Skills"
"and,Skills"
"Principles:,Skills"
"◦,Skills"
"Code,Skills"
"Generation,Skills"
"Tools,Skills"
"◦,Skills"
"Documentation,Skills"
"Generation,Skills"
"◦,Skills"
"Inversion,Skills"
"of,Skills"
"Control,Skills"
"◦,Skills"
"Iterative,Skills"
"Development,Skills"
"◦,Skills"
"Object,Skills"
"Oriented,Skills"
"Programming,Skills"
"◦,Skills"
"Deployment,Skills"
"◦,Skills"
"Agile,Skills"
"Professional,Skills"
"Experience,Skills"
"Core,Skills"
"Competencies,Skills"
"~,Skills"
"Requirement,Skills"
"Gathering,Skills"
"~,Skills"
"Deployment,Skills"
"&,Skills"
"Support,Skills"
"~,Skills"
"Project,Skills"
"Management,Skills"
"~,Skills"
"Software,Skills"
"Development,Skills"
"Life,Skills"
"Cycle,Skills"
"~,Skills"
"Delivery,Skills"
"Management,Skills"
"~,Skills"
"Quality,Skills"
"Assurance,Skills"
"~,Skills"
"Application,Skills"
"/,Skills"
"Software,Skills"
"Development,Skills"
"~,Skills"
"Liaison,Skills"
"&,Skills"
"Coordination,Skills"
"Subject,Experience"
"matter,Experience"
"Expert,Experience"
"Subject,Experience"
"matter,Experience"
"Expert,Experience"
"Berhampur,Education"
"university,Education"
"Khallikote,Education"
"autonomous,Education"
"college,Education"
"Invoice,Skills"
"5,Skills"
"years,Skills"
"posting.,Skills"
"5,Skills"
"years,Skills"
"TRAINING,Skills"
"4,Skills"
"years,Skills"
"ADDITIONAL,Skills"
"INFORMATION,Skills"
"SKILLS,Skills"
"Invoice,Skills"
"processing,Skills"
"Team,Skills"
"handling,Skills"
"new,Skills"
"joiners,Skills"
"training.sap,Skills"
"posting,vendor,Skills"
"call,Skills"
"attend,Skills"
"and,Skills"
"resolve,Skills"
"the,Skills"
"issue,meet,Skills"
"SLA,Skills"
"tat,working,Skills"
"with,Skills"
"client,Skills"
"tool.,Skills"
"Senior,Experience"
"Associate,Experience"
"Consultant,Experience"
"Great,Education"
"Lakes,Education"
"Institute,Education"
"of,Education"
"Management,Education"
"Requirement,Skills"
"Analysis,Skills"
"Less,Skills"
"than,Skills"
"1,Skills"
"year,Skills"
"Sales,Skills"
"support,Skills"
"Less,Skills"
"than,Skills"
"1,Skills"
"year,Skills"
"Test,Skills"
"Planning,Skills"
"Less,Skills"
"than,Skills"
"1,Skills"
"year,Skills"
"Bid,Skills"
"management,Skills"
"Sales,Skills"
"support,Skills"
"Requirement,Skills"
"Analysis,Skills"
"Test,Skills"
"Planning,Skills"
"and,Skills"
"Test,Skills"
"execution,Skills"
"Team,Experience"
"member,Experience"
"Team,Experience"
"member,Experience"
"B.E.,Education"
"in,Education"
"CSE,Education"
"Atria,Education"
"Institute,Education"
"of,Education"
"Technology,Education"
"Pre,Education"
"University,Education"
"Education,Education"
"C.B.S.E.,Education"
"Sindhi,Education"
"High,Education"
"School,Education"
"*,Skills"
"Sincere,Skills"
"and,Skills"
"Hardworking,Skills"
"in,Skills"
"nature,Skills"
"*,Skills"
"Highly,Skills"
"Dedicated,Skills"
"towards,Skills"
"work,Skills"
"*,Skills"
"Efficient,Skills"
"Individual,Skills"
"and,Skills"
"Team,Skills"
"Player,Skills"
"*,Skills"
"Goal,Skills"
"Oriented,Skills"
"&,Skills"
"Self,Skills"
"Motivated,Skills"
"IT,Skills"
"Literacy,Skills"
"Senior,Experience"
"Analyst,Experience"
"B.Tech,Education"
"HMR,Education"
"Institute,Education"
"of,Education"
"Technology,Education"
"and,Education"
"Management,Education"
"in,Education"
"Electronics,Education"
"and,Education"
"Communication,Education"
"Senior,Education"
"Secondary,Education"
"Sumermal,Education"
"Jain,Education"
"Public,Education"
"School,Education"
"2010,O"
"SKILLS,O"
"CSS,Skills"
"Less,Skills"
"than,Skills"
"1,Skills"
"year,Skills"
"DHCP,Skills"
"Less,Skills"
"than,Skills"
"1,Skills"
"year,Skills"
"HSRP.,Skills"
"Less,Skills"
"than,Skills"
"1,Skills"
"year,Skills"
"routing,Skills"
"protocols.,Skills"
"Less,Skills"
"than,Skills"
"1,Skills"
"year,Skills"
"Voip,Skills"
"2,Skills"
"years,Skills"
"Preschool,Experience"
"Teacher,Experience"
"Class,Experience"
"teacher,Experience"
"B.,Education"
"Sc.,Education"
"in,Education"
"Biology,Education"
"Government,Education"
"Science,Education"
"College,Education"
"H.S.C,Education"
"R.D.H.S.,Education"
"School,Education"
"Post,Education"
"Graduate,Education"
"Diploma,Education"
"in,Education"
"Clinical,Education"
"Data,Education"
"Management,Education"
"R.D.H.S.,Education"
"School,Education"
"Teaching,Skills"
"Financial,Experience"
"Analyst,Experience"
"Financial,Experience"
"Analyst,Experience"
"Process,Experience"
"associate,Experience"
"MBA,Education"
"in,Education"
"Finance,Education"
"Adhichunchanagiri,Education"
"Institute,Education"
"Of,Education"
"Technology,Education"
"B,Education"
"B,Education"
"M,Education"
"in,Education"
"Education,Education"
"I,Education"
"D,Education"
"S,Education"
"G,Education"
"GOVT.,Education"
"College,Education"
"Excel,Skills"
"Excel,Skills"
"Tally,Skills"
"Oracle,Skills"
"application,Skills"
"Cloud,Skills"
"application,Skills"
"Excel,Skills"
"Tally,Skills"
"Technology,Experience"
"Analyst,Experience"
"Technology,Experience"
"Analyst,Experience"
"Technology,Experience"
"Analyst,Experience"
"Bachelor's,Education"
"in,Education"
"Computer,Education"
"Science,Education"
"Sri,Education"
"Venkateshwara,Education"
"College,Education"
"of,Education"
"Engineering,Education"
"TESTING,Skills"
"9,Skills"
"years,Skills"
"JAVA,Skills"
"3,Skills"
"years,Skills"
"JUNIT,Skills"
"2,Skills"
"years,Skills"
"ORACLE,Skills"
"2,Skills"
"years,Skills"
"API,Skills"
"1,Skills"
"year,Skills"
"Automation,Skills"
"Testing,Skills"
"Tools:,Skills"
"Selenium,Skills"
"WebDriver,Skills"
"Cucumber,Skills"
"Maven,Skills"
"Jenkins,Skills"
"Cyara,Skills"
"Languages/Frameworks:,Skills"
"JAVA,Skills"
"Data,Skills"
"Driven,Skills"
"Hybrid,Skills"
"Page,Skills"
"Object,Skills"
"model,Skills"
"SOAP,Skills"
"UI,Skills"
"JUnit,Skills"
"TestNG,Skills"
"TDD,Skills"
"Gherkin,Skills"
"language,Skills"
"BDD,Skills"
"Cucumber,Skills"
"Log,Skills"
"4j,Skills"
"Defect,Skills"
"Tracking,Skills"
"Tools:,Skills"
"JIRA,Skills"
"HP,Skills"
"ALM,Skills"
"API,Skills"
"Webservices,Skills"
"Automation,Skills"
"Skills:,Skills"
"SOAP,Skills"
"REST,Skills"
"HttpClient,Skills"
"SOAP,Skills"
"UI,Skills"
"XML,Skills"
"Jmeter,Skills"
"Postman,Skills"
"Test,Skills"
"Management,Skills"
"Tools:,Skills"
"HP,Skills"
"ALM,Skills"
"Confluence,Skills"
"page,Skills"
"RDBMS:,Skills"
"MySQL,Skills"
"Oracle,Skills"
"Mongo,Skills"
"DB,Skills"
"Source,Skills"
"Control,Skills"
"Management:,Skills"
"SVN,Skills"
"GIT,Skills"
"Operating,Skills"
"Systems:,Skills"
"Windows,Skills"
"Domain,Skills"
"Knowledge:,Skills"
"E-commerce,Skills"
"Financial,Skills"
"Banking,Skills"
"Telecom,Skills"
"Billing,Skills"
"Deployed,Experience"
"chef,Experience"
"for,Experience"
"configuration,Experience"
"management,Experience"
"infrastructure,Experience"
"Deployed,Experience"
"chef,Experience"
"for,Experience"
"configuration,Experience"
"management,Experience"
"infrastructure,Experience"
"Deployed,Experience"
"chef,Experience"
"for,Experience"
"configuration,Experience"
"management,Experience"
"infrastructure,Experience"
"software,Experience"
"engineer,Experience"
"software,Experience"
"engineer,Experience"
"BSC,Education"
"Sri,Education"
"Venkateswara,Education"
"university,Education"
"tirupati,Education"
"AWS,Skills"
"Devops,Skills"
"Co-coordinator,Experience"
"of,Experience"
"CODE,Experience"
"HUNTER,Experience"
"at,Experience"
"CGC,Experience"
"FEST,Experience"
"Co-coordinator,Experience"
"of,Experience"
"CODE,Experience"
"HUNTER,Experience"
"at,Experience"
"CGC,Experience"
"FEST,Experience"
"MCA,Education"
"Punjab,Education"
"Technical,Education"
"University,Education"
"-,Education"
"Chandigarh,Education"
"Chandigarh,Education"
"BCA,Education"
"Bharati,Education"
"Vidyapeeth,Education"
"University,Education"
"-,Education"
"Pune,Education"
"Maharashtra,Education"
"Crescent,Education"
"Public,Education"
"School,Education"
"-,Education"
"New,Education"
"Delhi,Education"
"Delhi,Education"
"Crescent,Education"
"Public,Education"
"School,Education"
"-,Education"
"New,Education"
"Delhi,Education"
"Delhi,Education"
"ACCESS,Skills"
"BUYING,Skills"
"CSS,Skills"
"DATABASE,Skills"
"CSS,Skills"
"Disciplined,Skills"
"dedicated,Skills"
"and,Skills"
"hardworking,Skills"
"Keen,Skills"
"learner,Skills"
"Good,Skills"
"Inter-Personal,Skills"
"and,Skills"
"Communication,Skills"
"Skills,Skills"
"Confident,Skills"
"Good,Skills"
"presentation,Skills"
"skills,Skills"
"Good,Skills"
"team,Skills"
"working,Skills"
"ability,Skills"
"Software,Experience"
"Engineer,Experience"
"Saurashtra,Education"
"University,Education"
"problem,Skills"
"solving,Skills"
"Less,Skills"
"than,Skills"
"1,Skills"
"year,Skills"
"project,Skills"
"lifecycle,Skills"
"Less,Skills"
"than,Skills"
"1,Skills"
"year,Skills"
"project,Skills"
"manager,Skills"
"Less,Skills"
"than,Skills"
"1,Skills"
"year,Skills"
"technical,Skills"
"assistance.,Skills"
"Less,Skills"
"than,Skills"
"1,Skills"
"year,Skills"
"Senior,Experience"
"Software,Experience"
"Engineer,Experience"
"Senior,Experience"
"Software,Experience"
"Engineer,Experience"
"Senior,Experience"
"Consultant,Experience"
"Staff,Experience"
"Consultant,Experience"
"Associate,Experience"
"Consultant,Experience"
"B.E,Education"
"in,Education"
"Computer,Education"
"Science,Education"
"Engineering,Education"
"Adithya,Education"
"Institute,Education"
"of,Education"
"Technology,Education"
"APEX.,Skills"
"Less,Skills"
"than,Skills"
"1,Skills"
"year,Skills"
"Data,Skills"
"Structures,Skills"
"3,Skills"
"years,Skills"
"FLEXCUBE,Skills"
"5,Skills"
"years,Skills"
"Oracle,Skills"
"5,Skills"
"years,Skills"
"Algorithms,Skills"
"3,Skills"
"years,Skills"
"Languages:,Skills"
"Core,Skills"
"Java,Skills"
"Go,Skills"
"Lang,Skills"
"Data,Skills"
"Structures,Skills"
"&,Skills"
"Algorithms,Skills"
"Oracle,Skills"
"PL-SQL,Skills"
"programming,Skills"
"Sales,Skills"
"Force,Skills"
"with,Skills"
"APEX.,Skills"
"Tools:,Skills"
"RADTool,Skills"
"Jdeveloper,Skills"
"NetBeans,Skills"
"Eclipse,Skills"
"SQL,Skills"
"developer,Skills"
"PL/SQL,Skills"
"Developer,Skills"
"WinSCP,Skills"
"Putty,Skills"
"Web,Skills"
"Technologies:,Skills"
"JavaScript,Skills"
"XML,Skills"
"HTML,Skills"
"Webservice,Skills"
"Operating,Skills"
"Systems:,Skills"
"Linux,Skills"
"Windows,Skills"
"Version,Skills"
"control,Skills"
"system,Skills"
"SVN,Skills"
"&,Skills"
"Git-Hub,Skills"
"Databases:,Skills"
"Oracle,Skills"
"Middleware:,Skills"
"Web,Skills"
"logic,Skills"
"OC4J,Skills"
"Product,Skills"
"FLEXCUBE:,Skills"
"Oracle,Skills"
"FLEXCUBE,Skills"
"Versions,Skills"
"10.x,Skills"
"11.x,Skills"
"and,Skills"
"12.x,Skills"
"Test,Experience"
"Analyst,Experience"
"Manual,Experience"
"and,Experience"
"Automation,Experience"
"testing.,Experience"
"QA,Experience"
"Analyst,Experience"
"Test,Experience"
"Analyst,Experience"
"Test,Experience"
"Analyst,Experience"
"QA,Experience"
"Analyst,Experience"
"MCA,Education"
"Osmania,Education"
"University,Education"
"B.Sc.,Education"
"in,Education"
"Computer,Education"
"Science,Education"
"Osmania,Education"
"University,Education"
"Functional,Skills"
"Testing,Skills"
"Blue,Skills"
"Prism,Skills"
"Qtp,Skills"
"Data,Experience"
"Analyst,Experience"
"Intern,Experience"
"Data,Experience"
"Analyst,Experience"
"Intern,Experience"
"Statistics,Education"
"and,Education"
"Probability,Education"
"Manipal,Education"
"University,Education"
"B.,Education"
"Tech,Education"
"in,Education"
"Electrical,Education"
"and,Education"
"Electronics,Education"
"in,Education"
"Embedded,Education"
"Systems,Education"
"Manipal,Education"
"University,Education"
"Python,Skills"
"2,Skills"
"years,Skills"
"SQL.,Skills"
"1,Skills"
"year,Skills"
"NOSQL,Skills"
"1,Skills"
"year,Skills"
"R,Skills"
"2,Skills"
"years,Skills"
"Machine,Skills"
"Learning,Skills"
"2,Skills"
"years,Skills"
"Languages,Skills"
"&,Skills"
"Technologies:,Skills"
"Python,Skills"
"R,Skills"
"SQL,Skills"
"NoSQL,Skills"
"Predictive,Skills"
"Modelling,Skills"
"Market,Skills"
"Basket,Skills"
"Analysis,Skills"
"Sentimental,Skills"
"Analysis,Skills"
"Clustering,Skills"
"Bash,Skills"
"Scripting,Skills"
"Preliminary,Skills"
"Socket,Skills"
"Programming,Skills"
"Java,Skills"
"Preliminary,Skills"
"•,Skills"
"Tools:,Skills"
"R,Skills"
"Studio,Skills"
"Jupyter,Skills"
"GIT,Skills"
"Sublime,Skills"
"MATLAB,Skills"
"Linux,Skills"
"KVM,Skills"
"Virtual,Skills"
"Box,Skills"
"Open,Skills"
"VZ,Skills"
"Oracle,Skills"
"SQL,Skills"
"Developer,Skills"
"MySQL,Skills"
"MongoDB,Skills"
"Excel,Skills"
"Associate,Experience"
"Consultant,Experience"
"Associate,Experience"
"Consultant,Experience"
"Associate,Experience"
"Consultant,Experience"
"Associate,Experience"
"Consultant,Experience"
"Birla,Education"
"Institute,Education"
"Of,Education"
"Technology,Education"
"Bachelor,Education"
"of,Education"
"Technology,Education"
"in,Education"
"Computer,Education"
"Science,Education"
"University,Education"
"College,Education"
"Of,Education"
"Engineering,Education"
"Languages:,Skills"
"Core,Skills"
"Java,Skills"
"Front,Skills"
"end/GUI,Skills"
"Tools,Skills"
"programming:,Skills"
"Adobe,Skills"
"Flex,Skills"
"GWT,Skills"
"Database:,Skills"
"Oracle,Skills"
"10g,Skills"
"IDE:,Skills"
"Eclipse,Skills"
"FlexBuilder,Skills"
"FrameWorks:,Skills"
"SpringBasics,Skills"
"MVC,Skills"
"frame,Skills"
"work,Skills"
"Operating,Skills"
"System:,Skills"
"Windows,Skills"
"Linux,Skills"
"Unix,Skills"
"java,Experience"
"developer,Experience"
"Application,Experience"
"Developer,Experience"
"Bachelor,Education"
"of,Education"
"Enginerring,Education"
"in,Education"
"Information,Education"
"Technology,Education"
"Army,Education"
"institute,Education"
"of,Education"
"technology,Education"
"Rashtriya,Education"
"Military,Education"
"School,Education"
"Bangalore,Education"
"CBSE,Education"
"in,Education"
"Mathematics,Education"
"and,Education"
"English,Education"
"Rashtriya,Education"
"Military,Education"
"School,Education"
"Bangalore,Education"
"JAVA,Skills"
"1,Skills"
"year,Skills"
"CSS,Skills"
"1,Skills"
"year,Skills"
"HTML,Skills"
"1,Skills"
"year,Skills"
"MYSQL,Skills"
"1,Skills"
"year,Skills"
"JAVASCRIPT,Skills"
"Less,Skills"
"than,Skills"
"1,Skills"
"year,Skills"
"Angularjs,Skills"
"1,Skills"
"year,Skills"
"Oracle,Skills"
"Pl/Sql,Skills"
"rogramming,Skills"
"Languages,Skills"
":C/C++,Skills"
"angular,Skills"
"java,Skills"
"java,Skills"
"servlet,Skills"
"HTML,Skills"
"java,Skills"
"script,Skills"
"MySQL,Skills"
"css,Skills"
"jsff.,Skills"
"Operating,Skills"
"Systems,Skills"
